"","RC1","RC3","RC2","RC4","RC5"
"productive",-0.0023345953409298,0.0480851695061266,0.0152432942807556,-0.143309020820371,-0.0214287691472502
"profane",0.0246784533466083,0.0235488481805113,-0.0762183210490008,0.0270909560386339,0.0192600825786445
"profound",0.100860387873595,-0.0405977907764116,0.00880627190919746,-0.0494868869728388,-0.232247495859702
"proper",-0.140470090612071,-0.0793616193387789,0.0143303594563038,-0.442615293297236,-0.0046776308084226
"prophetic",0.00295985762979708,0.0761821508203935,0.0189165848014536,0.00236164454051243,-0.186546723450723
"protective",-0.147893045075553,-0.0116054712191974,-0.102715087360929,-0.0796159050400968,0.0983920044087264
"provincial",0.025387728187727,-0.193370550494569,0.0100209406359161,-0.0924849954480881,0.40874078516076
"provocable",-0.0317327702604926,0.301465367999612,-0.136663276942473,0.163690550425592,0.0822245543559253
"prudent",-0.028573099993911,-0.108163058387961,-0.0619218896749175,-0.443908837666465,-0.115408164824866
"puritanical",0.0366342789292194,-0.0272976338481063,-0.0662019297189177,-0.193084497618236,0.0602484257004661
"purposeless",0.0176822613699141,-0.0152161257534983,-0.0573946961993426,0.0236994407935523,-0.00218384391386209
"purposive",0.0314009965365822,0.0794845499013789,0.0080259202261233,-0.136630209582605,-0.0738921614524203
"questioning",0.084543129678449,-0.0287391806125541,0.021632429239088,0.0483707632339262,-0.239959292416187
"quick",-0.0758280481511408,0.2942607403323,0.00358114202443894,0.0413624405831983,-0.0900567344475909
"quick-tempered",0.0824867265975924,0.47752027503849,-0.206093863748793,0.087774946771631,0.118095151187782
"quick-witted",0.0786938204551515,0.0914331492516993,0.0963299865073757,0.113058940280592,-0.2033070173935
"quiet-spoken",0.272514013302482,-0.542338927585022,0.0324549517576087,-0.219525965338338,0.0329323292794552
"rascally",-0.125366037389263,0.000705234741617546,0.627054918992813,0.141217166086429,0.160346509139623
"realistic",0.0324221231110782,0.000884397170748671,-0.0430510942068206,-0.155965862636163,0.0270601951293344
"reclusive",0.631281213645445,-0.386466581065016,-0.0285346994816753,0.0587768981672627,-0.0701465207132194
"reflective",0.0713804701483395,-0.197655641099152,0.0104157464565102,-0.00172918270599993,-0.225516495708809
"reformative",-0.135863840849721,0.0981071237340456,-0.155894464580724,-0.0808441419991642,-0.379180444007084
"relentless",0.119314241258237,0.307735580489482,0.00797016239637278,-0.028830899937056,-0.0495159468220485
"reliant",-0.0579500200283623,0.0141829315074672,-0.0155444476355122,-0.140336747638921,0.0545851067746128
"remorseless",0.0117922353054859,0.0471366954468202,0.612482641525062,-0.00411978996398972,0.00488004730636285
"reproachful",0.093876196245122,0.179339518537814,0.0565941577174116,-0.197576449167328,0.0352367535689733
"resentful",0.0680895143502849,0.109647238455709,0.0640904620976693,-0.0906975553804644,0.0718006092978859
"resilient",-0.0250975940084959,0.0611647616754279,-0.00524256773560785,0.01329111063413,0.0314595851405516
"resourceful",0.0370727339556709,0.0408557043755575,0.0284074937494448,0.017834044579109,-0.0700901406084929
"responsive",-0.198616175250949,0.0395512615397929,0.0227951858986122,-0.06625408718467,-0.0550804964823975
"restrainable",0.101801101948464,-0.410836021313431,0.0357191925114371,-0.171602208658506,-0.0426858486272822
"retaliative",0.0925978880862193,0.161100874398559,0.197870218313557,-0.0308704180751402,0.00866917943043274
"retiring",0.462810334995782,-0.589038044581609,-0.0443601692058818,-0.0562486506168515,0.0314326993195292
"retortive",0.0797679727931077,0.27806772034059,0.329262940607485,-0.0499648611525097,-0.0643602820052957
"revengeful",0.00747247860800287,0.0482654523915255,0.11817363109795,-0.0313330227074024,-0.0124813207339833
"rigorous",0.0488574649346999,0.100794123696439,-0.0444386684589055,-0.354071824544192,-0.0788872495566997
"risque",0.011580442835251,0.113528604591785,0.00726640607321528,0.27100944223666,-0.0354857010440612
"ritualistic",0.00823461673598298,-0.0608285132708161,0.0995961651816929,-0.337909563529041,0.0119721239276636
"rivalrous",-0.0130710156740124,0.47831323575217,0.258685347655391,0.000672015162492831,-0.168370156281224
"roguish",0.000375969722331647,0.0384934713774135,0.747236666089121,0.255694578188023,0.0844766532561968
"rollicking",-0.229381867341352,0.244376335228331,0.00635476680921475,0.482486037960007,0.128827399893655
"rootless",0.084573225121052,0.00652314515794321,-0.0306291587165005,0.134924030719709,-0.0424062364333144
"rowdy",-0.0196253359096591,0.181540014198009,-0.118913565249233,0.248672041667705,0.12499954455284
"rugged",0.172983497084798,0.227985078687516,-0.128317273212808,0.130568862247853,0.492251748335822
"saccharine",-0.177783114776362,-0.0956135701789312,0.0475769996282289,-0.0110811123757603,0.0251599383538514
"saintly",-0.272656386606112,-0.191747694941215,-0.195652128098487,-0.148254651810655,0.0146401130311887
"sassy",-0.219223446136987,0.111651872174916,0.0273690692504405,0.243027393621211,-0.122828083468928
"satirical",0.0160808361906256,0.039324086383599,0.0758044808389451,0.20208729329393,-0.118406499965187
"saucy",-0.124484188429275,0.134496626298085,0.0568366784373999,0.280456362871535,-0.0530445987131383
"scampish",-0.116985216247817,-0.011549373336996,0.325894967846992,0.256869303246954,0.129269267392877
"scandalmongering",-0.127997724678997,-0.0244092083093702,0.202114683717283,-0.0410081568289815,0.0439627882900523
"scheming",-0.115578174228435,-0.0652111393456791,0.818655857547962,-0.0439841596690402,-0.0617411817514426
"scholarly",0.194024195479749,-0.0887956676815823,0.0132333532915354,-0.172288083354287,-0.402698867772858
"scrappy",-0.0263108799721249,0.323593336317292,-0.00130954368719462,0.410802808282364,0.14370404569809
"seclusive",0.688547906112168,-0.423406859518204,-0.000613754416748094,0.0528935555408476,-0.0650771625513276
"self-assertive",-0.131348086867469,0.620995738539069,0.0373025253145399,-0.0353065563021142,-0.00195262891722165
"self-assured",-0.119325196901829,0.201548620847859,0.0720390395706078,-0.0274662067083043,0.0219453808148925
"self-centered",0.130185858335983,0.116699029923422,0.471612235777367,0.0353487432725509,-0.0760825764113688
"self-confident",-0.128470237637253,0.237811863170412,0.0347557807907106,0.0346129521503102,-0.0156848000755391
"self-conscious",0.110853440899817,-0.274953708523966,-0.111221612633225,0.080346318605881,-0.180025102236204
"self-consistent",0.0449643233571311,0.0146635313715402,-0.108715957155863,-0.19973683567479,-0.0239900909339731
"self-controlled",0.0455050193157669,-0.165599941340783,-0.00500209324933405,-0.372027670877956,-0.107969313159918
"self-deceiving",-0.064139027627466,-0.114955079453883,0.487277824013144,0.142179101400719,0.06681735037833
"self-defeating",0.00875448909006819,-0.094019436721303,-0.0823847661623322,0.121887252781856,0.0319433798984263
"self-defensive",0.15677183879999,-0.0228805860926939,0.204571565448404,-0.0182591743360942,0.086793893699116
"self-deluding",-0.0848911329077943,-0.0481192794716882,0.323265830584665,0.133745286683682,0.0645435721947988
"self-denying",-0.0419980442105845,-0.209771293983731,-0.249887620183852,-0.1828209400798,0.0226463036170361
"self-deprecating",0.0233157584317092,-0.199161772619964,-0.0996242782164952,0.0893087741392552,0.0307319177159868
"self-destructive",0.00146442128640272,-0.0115656739016071,-0.0388473649931697,0.0762203848233578,0.0658940840552881
"self-disparaging",0.08336707487683,-0.100293102868141,-0.149156484173777,0.0574559034274002,-0.0604443461429285
"self-doubting",0.117248104335158,-0.280614303498669,-0.182737468174312,0.161071137390484,-0.137606911608809
"self-effacing",0.15744512611164,-0.462457463156426,-0.160668127044629,0.0380487666407594,-0.0499337454542904
"self-examining",0.0605679659151169,-0.143202287443863,-0.0719031971376607,-0.112259842402189,-0.329948735298257
"self-excusing",-0.0298740343084824,-0.0886420882517736,0.589743368087225,0.18359343975116,0.0268414638946694
"self-expressive",-0.214695193404846,0.0894070098131645,-0.00693142285483033,0.255205731661089,-0.158335257717918
"self-important",0.0127696817485692,0.270393436665999,0.219754862614609,-0.0779686156664279,-0.0862274580390625
"self-possessed",-0.0675325066003241,0.0537154937137753,0.0651522356545121,-0.0871362846612184,-0.0344045538250001
"self-punishing",0.0814992629580493,0.0410881532718646,-0.264507898056391,-0.047113832584844,-0.140307966635149
"self-reliant",0.0743564008506379,0.100512932046991,-0.0171803525919944,-0.0441374753563116,0.0174112871922481
"self-reproachful",0.0291906203691565,-0.100313361489314,-0.131640239352728,0.00317225064451837,-0.118540851853358
"self-respecting",0.037213481715499,0.0637838022224852,-0.195440662942714,-0.0544873880725727,-0.0536800457803809
"self-restrained",0.179427327384804,-0.37637828271002,-0.0467815609838351,-0.436337176679088,-0.0398748860137145
"self-revealing",-0.448842350353122,0.199847579095995,-0.123479915769348,0.137861598348896,-0.0789064447672295
"self-righteous",0.0375229265350248,0.237021626002899,0.169983626497345,-0.142845833528156,0.0748794898847668
"self-sacrificing",-0.283003698302645,-0.0822333340252882,-0.396532450582292,-0.0825272019110095,0.150930864268721
"self-satisfied",-0.0147996538811641,0.0943012631082046,0.397645693723616,-0.00347754164324938,-8.07862731700345e-05
"self-sufficient",0.115510399990662,0.0526937374960965,-0.0338060719573227,-0.0385000007853843,0.0113769980778252
"self-willed",0.14055370931253,0.18796845659064,0.0296124170913151,0.0763741284353547,-0.0121854372871859
"sensuous",-0.0513412581432915,0.00869146059750774,-0.0212063692105195,0.267117795441613,-0.161667708332257
"serene",-0.150328862934582,-0.543832752584291,0.0543091895486418,-0.128067397509482,0.0295480096906396
"serious-minded",0.137014286040959,-0.0318420338855198,-0.0223636272542748,-0.274193358701294,-0.101807463573141
"servile",-0.0433071392301933,-0.0658189937072011,-0.00365585736405653,-0.0142704920217528,0.00847835819388861
"severe",0.231503899365777,0.424203240621111,-0.0896755942512878,-0.328671990930179,-0.0315610278696531
"sharp-tongued",0.122859694174472,0.622589395610668,0.0328289621489746,-0.122327933705873,-0.0414415579275245
"sharp-witted",0.0947638043898044,0.0988187334457325,0.057567487088763,0.0529012300560048,-0.166060824806641
"shiftless",0.038471976941494,-0.0648203034888456,-0.0433290173309704,0.171803091393601,-0.00428933684018756
"short-spoken",0.629666607471047,0.16840464475373,-0.247698277286195,-0.0411024982341852,0.146707021365416
"short-tempered",0.132052694710605,0.422323836825276,-0.214584135872787,0.0232885955024143,0.131064478025587
"shortsighted",-0.0351777812707993,-0.0866050187025009,0.0640628458312132,0.170409538093387,0.219068326167641
"showy",-0.110238900354789,0.172029447059565,0.00929718602576523,0.23602188383497,-0.0997073285671611
"shrewish",0.0561748614559654,0.23647663377869,-0.0432446476983954,-0.165475313842796,-0.00481937537047217
"shrinking",0.153583573220182,-0.141838599800151,-0.0685532139206114,0.0542188833710615,-0.0334025332604935
"single-minded",0.125764716727865,0.150680376127835,0.0428504015768528,-0.174906911089972,0.0285298036940425
"slanderous",-0.0989914426432101,-0.0325331959258003,0.235512425206681,-0.0398689066178651,0.0523554112297815
"slick",-0.0458485113653162,0.259044159757386,0.465990158114809,0.294021890151191,-0.212566969885071
"slothful",0.0400767824654814,-0.0546127350005961,-0.0685373932453031,0.133410478698857,-0.00357748224145009
"slovenly",0.0247216596138346,-0.0257943884040539,-0.0668238097945779,0.0963396768268969,-0.000837228532993221
"slow",0.0241304900829245,-0.301214863859972,-0.064028602232811,0.0778905634024908,0.133582707962062
"slow-witted",-0.00064048883746467,-0.00788859934272492,-0.0636360100473142,-0.00696957366448222,0.00452701954547975
"smooth-spoken",-0.375247588884398,-0.043861965412548,0.266943467953654,0.0285687943685678,-0.224343716120465
"sneaky",0.00686878791385057,-0.192822250323021,0.860266824708448,0.0502948224730945,-0.0209712439285334
"snoopy",-0.086952887937703,-0.0642979516501725,0.349125914040987,-0.0860501949769784,0.0085821531811321
"snooty",0.127726661393988,0.0802201473646093,-0.0175547980775373,-0.0525564239722986,-0.0653417124365482
"sober-minded",0.048610499409539,-0.144851265017939,0.0136014564113617,-0.439203532372261,-0.0766468618019825
"soft-hearted",-0.401562057829268,-0.308834962113956,-0.208082152392955,0.088207783207038,0.0776360644361642
"soft-shelled",-0.0785772087576313,-0.258762363154768,-0.0229448678550485,0.0178770314195918,-0.00351452531476168
"soft-spoken",0.098097188523159,-0.742839535609433,0.164143623230164,-0.16616534971126,-0.0471164190198684
"solemn",0.36764910774868,-0.171224776555944,0.0255229768735097,-0.334349191900254,-0.0638081023377878
"solicitous",-0.56845092400628,-0.0801870896110392,0.0655351419306172,-0.219760829258731,-0.0323489911686584
"sour",0.159369234499877,0.109021686648863,-0.0753823625821721,-0.0341822502660519,0.0476082541368423
"sparkling",-0.350094523592016,0.0797407495035021,0.0509842750296361,0.278565433015746,-0.219488927315692
"speedy",-0.161553729112761,0.320203717214504,0.0343316238166166,0.0606110174013533,0.00480116412030062
"spineless",-0.0110539262161855,-0.0348569967025632,-0.0251398400523941,-0.00277734208036442,0.00903885364421824
"spiritless",0.0156995250604993,-0.0237891325191895,-0.0631250587864604,-0.0192045928454938,0.00475511069253978
"spiritual",-0.127237394401677,-0.223218193155185,-0.156422405955317,0.0529270932196584,-0.0815115677982174
"spiteful",-0.0090717899990476,0.0459513605773151,0.322468752708575,-0.0705053658904468,0.0301076056303233
"sportsmanlike",-0.130540162822885,0.282140647581788,-0.198014859061244,0.080880897678237,0.145905997377277
"sprightly",-0.365991303402056,0.0834884904843632,-0.0944848919069905,0.288848452248133,-0.0303686683711393
"spry",-0.214605837861875,0.0903334736062944,-0.162411202049069,0.204040444753373,0.0453818140483923
"spunky",-0.240636321881517,0.228654343419095,-0.095117001155123,0.400074114423441,0.0107922478803794
"squeamish",-0.0437460310305563,-0.0874074550313474,-0.0197781371548793,-0.00184377954792419,-0.00241030902585024
"stable",-0.0586307424582507,-0.0723262963712321,-0.00604794102250639,-0.230812982562587,0.0186245176758494
"stalwart",-0.0470314613543457,0.0848461156317634,-0.0417353009078556,-0.218747054180452,0.10579569210213
"standoffish",0.756062648080195,-0.0654283420322166,-0.107866337265585,0.0241903299695981,-0.0822992933966701
"statesmanlike",-0.129521447617875,0.185117359314768,0.0255710849132096,-0.246939593811894,-0.197974412423076
"steadfast",-0.00670380625762573,0.0111770359630026,-0.0382268390474127,-0.255764801045081,0.0818905468526873
"stormy",0.113354482793609,0.353322485346151,-0.0748015009838763,0.207986569869707,0.0013037935309427
"stout-hearted",-0.00177210818236686,0.0938589231158532,-0.0346060032420076,0.0236834312115679,0.044354125350742
"strait-laced",0.0468605397065376,-0.188072007654878,-0.160286401530864,-0.684691713542656,0.161475940405415
"stringent",0.176389399450048,0.178739806795816,-0.0214666161548379,-0.533957478859118,-0.0504640040636248
"strong-minded",0.0425837043364513,0.108561935372348,-0.0255026729440889,-0.0116344180816022,-0.030276808393757
"stuck-up",0.160451172711705,0.126733776816989,0.0132864707756934,-0.0885578310662144,-0.0556633347416195
