"","RC2","RC1","RC4","RC6","RC3","RC5"
"overparticular",-0.0223737901630618,0.049275285760932,-0.338545475899834,0.185450575845354,0.202576870848913,-0.123074322016657
"overpassionate",-0.165861137003977,-0.225009591524563,0.190400490395943,-0.255087346959945,0.143237377179611,-0.122557244237443
"overpatient",0.213711030075215,0.00904061278874555,-0.22149143539977,0.463434175141023,-0.394242576011713,0.0531971747224732
"overprompt",0.00439464456322682,-0.303979938652359,-0.305655555055481,0.129711740694752,0.322287372057497,0.0211883126975131
"overproud",0.0990679009370807,-0.0432839832102036,-0.038705350706945,-0.146733419529362,0.312879713597567,-0.0239099996536519
"overquiet",-0.000407517813493703,0.517695556061823,-0.027238691310528,0.290235398355167,-0.222505611310856,-0.042732685871744
"overrash",-0.0845207949429445,-0.112852316107685,0.324304261662007,-0.242992854420947,0.140142014832428,0.166117969073544
"overrefined",-0.0342699537399157,0.00885418915348269,-0.131658952505116,0.119747244090723,0.167947416418433,-0.361989897008303
"overrelaxed",0.0409898835861849,-0.0339354654318842,0.199414213869075,0.164801815203026,-0.0851551234204743,0.0414584015936502
"overrighteous",-0.08637190869772,-0.176900591597563,-0.248888750861651,0.095353182973307,0.386159900697164,-0.00231061542769189
"overrigid",-0.238063660654843,-0.0139969146428824,-0.571177726885176,0.11290774596668,0.316809890877055,0.0668604701611139
"overrigorous",-0.241837214249146,0.127776665035565,-0.463213263059242,-0.110785280439224,0.219031868934515,-0.217115353097091
"overscrupulous",-0.175336592021908,-0.0516385550958154,-0.536695464763672,0.282990904150001,0.187680352540741,-0.180321657425898
"oversensitive",-0.18246871910553,-0.174726011775374,0.0136212139397841,0.219593127821851,0.0744570241265338,-0.117069116162602
"overserious",-0.278643630405946,0.23765147406138,-0.387119980468736,0.0686623268084074,0.183867417073532,-0.190095696139658
"oversevere",-0.277026952006238,0.0213152235322837,-0.417537908587049,-0.176957069053766,0.302678615998954,-0.0694062770440165
"overslow",-0.068368288221348,0.0716429219375647,0.174972618095246,0.333596976178853,-0.0194396302115844,0.0818053939772168
"oversolicitous",0.133779984092353,-0.537046763399645,-0.256055427360451,0.230602934852698,-0.00180274501489773,-0.0722069010601767
"overspeedy",-0.139269910738056,-0.0698924550695742,0.237268718265115,-0.373480037905526,-0.00988082853995926,-0.0568709782619195
"overstrict",-0.296129322690907,-0.0366974487132551,-0.478801028405549,-0.0212835754303889,0.386065848759091,-0.0807733791391423
"overstudious",-0.148574350197573,0.352257636578201,-0.222775878234187,0.133824466830554,0.0484154635636907,-0.495216609291551
"oversubtle",0.442380702731592,0.152749963477018,-0.133489547067344,0.134697894633673,0.0212964073703097,-0.393514642032897
"oversuspicious",0.174108776219516,0.132517723141476,-0.179685230426453,0.171404695462886,0.174426006169339,0.00694269169648801
"overtalkative",0.119953669758491,-0.395457271286974,0.122840011185127,-0.0631998367774942,0.109476211567648,-0.00586854532197339
"overthoughtful",-0.0610083625222233,0.155029422660286,-0.167951879167724,0.278626890548142,0.0618398045388435,-0.377057951399282
"overtrained",-0.151225130788525,0.125218705802925,-0.0946907259268501,-0.282053164097194,-0.11022602122957,-0.0321690135949877
"overtrusting",-0.208882739725328,-0.224466118291763,0.0939509033379754,0.083843275946904,-0.111908782458663,0.0390711744243373
"overvaliant",-0.0755808994872046,-0.00421130691203992,-0.000579648317531709,-0.334680241051609,-0.0151075691654454,0.0609615286294305
"overviolent",-0.0683196378073163,0.0186913884270731,-0.00646468969053545,-0.0317068836918928,-0.0154901659236567,0.0215937892929786
"overwary",-0.130939352267045,0.172861205263073,-0.284602385055976,0.335590595872716,0.138631209431084,-0.0469545515951217
"overwomanly",-0.060013970534841,-0.0947679209926545,-0.0496282874582957,0.0633350465055616,-0.0226688991035691,-0.0439753208062898
"overzealous",-0.17389047491553,-0.218295651490722,-0.0644671399464688,-0.270693635471924,0.290418636110999,-0.0951154871825394
"pacifistic",-0.0709273713017387,-0.0436048732089963,0.0369523898358181,0.475328757125596,-0.193302386049649,-0.0582150554931166
"painstaking",0.0653030357689613,0.0806955869059078,-0.322503673984168,0.0838525416007888,-0.00897519312235624,-0.0270638704674902
"participative",0.00109091015919137,-0.51801883860975,-0.0467406575084188,-0.129593719910905,-0.120519019180678,0.0097297338370971
"particular",0.0500813456039111,0.0317791067733948,-0.226681977855041,0.0742109321631969,0.0653349653188023,-0.0507250979202204
"peacemaking",-0.0848876397623656,-0.174617501871707,-0.00509008054618445,0.234548988362592,-0.338829787192258,-0.00146448432113493
"peevish",-0.227273638974255,0.0139457934410971,-0.0411366989010297,0.0888044101463105,0.561411192376546,0.0551238645773097
"penetrative",0.102128411376421,0.13853436743498,-0.0556168953021269,-0.225500073242318,0.0467627176797674,-0.262991355903156
"pensive",0.0465066800007497,0.203975688978086,-0.070053992661405,0.271706138048588,-0.0177255715173743,-0.24681820088439
"peppery",0.0478586043080442,-0.15275117432778,0.0573391088580217,-0.266847959072215,0.316078826637497,0.0788540615388367
"peppy",-0.0901687729377584,-0.304632811845509,0.226572216540836,-0.236458818029483,-0.142229714185174,-0.058330117756193
"perky",-0.070476895009473,-0.370923399785426,0.251193085411449,0.0131580305895847,-0.0913393373071842,-0.0418884855311741
"persecutive",0.107374023742815,-0.041830726529797,-0.119226284579131,-0.0584381637762639,0.11035639078985,-0.201451781459755
"persevering",-0.00541874333684178,0.0525957337206317,-0.0965234744881638,-0.0889045503930096,-0.0403561162868606,0.0311894148931157
"perspectiveless",-0.0438240352123168,0.0089818789065267,-0.00235182063686649,0.0275929761903819,-0.0034368868290621,0.070541617470206
"persuadable",0.0447990781342333,-0.215791733267222,0.253252258681011,0.154365350541694,-0.129141371707888,0.0092523244903145
"persuasive",0.262479042046627,-0.296790533828494,-0.0186161593057257,-0.245287807363012,-0.106352493821759,-0.248298196284158
"pert",0.0586410154192278,-0.218744379888134,0.174095097525954,-0.00906444095717663,0.0572514622945541,-0.0992269440160316
"perturbable",-0.286816806226244,-0.0780309415467702,0.339030121413357,0.0854560999868885,0.215869302761258,-0.0638106435334963
"petty",0.318406279414687,-0.148558855347985,-0.0618543940100202,0.219672433629219,0.279975083669899,0.087318291721878
"philanthropic",-0.238000449722344,-0.265939897772615,-0.147644365248191,-0.0257962424355187,-0.147545410466928,-0.14711595688544
"philosophizing",0.00653907311024244,0.122289902611021,0.0556330137042536,0.124252008656399,-0.0570177732717126,-0.335084702322529
"picky",-0.0137936681985179,0.13416536184459,-0.141014062269545,0.0676968667745532,0.243244021156773,-0.161905726289174
"pigheaded",-0.0443098798407408,0.0192348207759907,-0.101117544168762,-0.209672991502703,0.406285769555386,0.29660789204097
"pious",-0.102871481255936,-0.156929966417028,-0.135359534023569,0.0716075124738798,-0.0564545309871565,0.0072318507545345
"pitiless",0.165868492426297,0.0326004246144829,-0.0456003875974416,-0.0619181573553167,0.0832484497750163,-0.0277891363451073
"plain-dealing",-0.757168381062313,0.0300015447090087,-0.00690430627583892,-0.0419617254072592,0.107260721616488,0.0386921858942969
"plain-spoken",-0.215696282123949,-0.115684937763937,-0.0013907562556763,0.00509328876852144,0.107924561254265,0.176340750950232
"planful",0.0776504549897933,0.0039599074896596,-0.452148946769637,-0.0360655086904959,-0.0427942166859484,-0.0702888266738645
"planless",-0.128023487434151,0.0579064215197603,0.496163948515328,0.0662937646486707,0.0279177432010045,0.0388379509826517
"pleasure-seeking",0.0367152611627322,-0.128542671412796,0.386543818268584,-0.215172322772405,-0.0163207071846094,-0.0870529387330699
"pliable",0.203319615751424,-0.174363378356956,0.17988265199033,0.107577726474107,-0.278076210812737,-0.0527442031726384
"pliant",0.290548637640733,-0.0935464392324092,0.189077835585592,0.149624633538285,-0.298249718989355,-0.00970478756407817
"plucky",-0.00185745672128694,-0.254252335810343,0.158032165318057,-0.171872320280366,-0.0452928087098097,0.0797936548472447
"poetic",-0.0407984620330242,-0.0163671185054049,0.312719461049877,0.26404999832175,-0.0475022583618222,-0.266277957956171
"polished",0.0414760074299249,-0.145568455401353,-0.230222120663543,-0.0630715410362113,0.0794269628889291,-0.314457324423275
"political",0.0377921973801585,-0.131945329005228,-0.107888237945014,-0.130424367384775,-0.00735282896991061,-0.277479699223684
"posed",0.203061916673755,-0.117100402717608,0.0343665557064155,-0.0537114266896446,-0.00417114175656712,-0.196042243068557
"pouty",-0.066265862378808,-0.00386249846674782,0.0172506794578849,0.00451806939728135,0.00314357196935854,-0.0197231677464701
"prankish",0.126929851179528,-0.0545564879603566,0.267694306922795,-0.0450733635772472,-0.0920249635118627,0.14422424750457
"prayerful",-0.0666870514231833,-0.190400709552409,-0.149938120041815,0.0918037992255056,-0.0955707864997969,0.0503011569224358
"preachy",-0.0652481956089002,-0.226086271955012,-0.172546310805492,-0.0226716398036904,0.217675773586056,-0.0297005177889222
"precondemning",-0.130453181458226,-0.0318565089896735,-0.077597912546069,0.0891735875269248,0.353726362589442,-0.0180863865417945
"predatory",0.409617171629465,-0.0453577585640208,-0.0404592409178842,-0.0323741213849872,-0.013209756722789,-0.0561684491485798
"prejudiceless",-0.193800015109351,-0.00501181970766791,0.099827065948137,-0.0630436220453814,-0.249137586042212,-0.0771503740854615
"premeditative",0.252890196146912,0.145655708586635,-0.325480075703576,-0.0629364494518125,0.0248555204832572,-0.283873902853538
"presumptuous",0.282943136393335,-0.166363425476252,0.00501768874113275,-0.0742397834678876,0.245465560780458,0.00953916170860384
"pretenseful",0.820557583369212,-0.0780863196160438,-0.0333664804738347,0.0497807125960647,-0.140366589298403,-0.0678867161950057
"pretenseless",-0.67852690940157,0.0439276586900628,0.0979487626749127,-0.0255848029368057,0.0213801160223107,0.135847057245872
"prideless",0.0558739516025024,0.0311645646117732,0.0326852126921713,0.144919401222026,-0.0587546496242443,-0.0106953059142354
"prim",-0.0077789947437337,-0.134452070152441,-0.389365729953192,0.380927978674915,0.0726144450644848,-0.0957596069778778
"productive",0.0289010906686753,0.0207582833806482,-0.157228685108713,-0.0706073201303353,-0.0312965676779367,-0.0136418533859631
"profane",-0.0741824654520306,0.0249762159835644,0.0226385560115677,-0.0293964030568353,0.00492133871173658,0.0217427984802336
"profound",0.00166346873274014,0.0851643019624079,-0.0346597177039674,0.0540715567781572,0.014646985966555,-0.235845342502777
"proper",0.0200295926210499,-0.112216057969878,-0.427864864960328,0.094410923284289,-0.0301795305164347,-0.0115313916240282
"prophetic",0.0198419092802311,0.00367167131215658,-0.000773413542165011,-0.069019014803256,-0.000594500497482088,-0.183071689920061
"protective",-0.0925867824336707,-0.105087602175204,-0.089973385270159,-0.0212999629614917,-0.0787806619253834,0.103169325947764
"provincial",0.0108199059147168,0.0254969198937039,-0.0848284137191304,0.1730603786993,-0.00159905706588869,0.401070410080342
"provocable",-0.160648051020735,-0.128187487189065,0.180190160134576,-0.141187862870533,0.284107574089636,0.0671890234444155
"prudent",-0.0490592864162993,0.0147877341904079,-0.436952225279251,0.0798848592140467,-0.0797117669071471,-0.11447513460307
"puritanical",-0.0714442918661859,0.0125129414862522,-0.175674094084452,0.0711040108133022,0.0791129737572336,0.0508432236263323
"purposeless",-0.0568740241899868,0.021463937040109,0.0227293471989028,0.00418224125320814,-0.0128624394096386,-0.000907786905054661
"purposive",0.0235991643886729,0.0533481968044768,-0.154175399378637,-0.104470569027821,-0.0274601322917296,-0.063478987811905
"questioning",0.015799817813642,0.0768644238217038,0.0563394015885034,0.0257879563565992,-0.0134273643146265,-0.240090813768738
"quick",0.0293277886406614,-0.0363338670120473,-0.00578717295744044,-0.328618964467809,-0.043079719702348,-0.0666738375420892
"quick-tempered",-0.22295282631639,-0.0416174646025661,0.0927995095656123,-0.283202720937018,0.395361234062483,0.107529847483721
"quick-witted",0.103989383148494,0.0869688011588006,0.0947473048568238,-0.120842956927739,-0.0348442661232675,-0.191574681165574
"quiet-spoken",0.0197057881194115,0.270488842030015,-0.173636838631019,0.480459187123715,-0.0879600222878434,0.0161599096824639
"rascally",0.64061424777935,-0.093425745264049,0.111196820192214,-0.0534569466650207,-0.103700582297663,0.169450470148894
"realistic",-0.0305223480632584,0.0530725339427416,-0.165994434403529,-0.0283175327078773,-0.0287677329535229,0.0331960291900928
"reclusive",-0.0109495525868925,0.651569887551054,0.0461948651044107,0.204476195898104,-0.156758349389632,-0.0527126116647267
"reflective",0.00242787761557344,0.0828166223063385,0.0169507484279942,0.163250809797001,-0.0852447928359887,-0.229236537158194
"reformative",-0.14348288841236,-0.0767824229027168,-0.0954708383829734,-0.13783832684178,-0.12660176257356,-0.36554333938578
"relentless",0.0350424266476517,0.127047113339966,-0.0746033019209299,-0.327478950004254,0.0390074316003859,-0.0267307619128544
"reliant",-0.0046358653522582,-0.0322492364040061,-0.149795891595694,-0.0329360019404187,-0.036134817317486,0.0590793929483097
"remorseless",0.621019964200256,0.00758715789175165,-0.0206811773054191,-0.0522317164916151,-0.00718747596068124,0.00914254503427592
"reproachful",-0.00176010335281151,-0.107922459158224,-0.112814953203813,0.142789030152177,0.533660366583909,-0.01621678437394
"resentful",0.0420292273621373,-0.0242933532322574,-0.0596317688820827,0.031310529368291,0.251251833023001,0.051193173781135
"resilient",0.00918151262959003,0.00523897862853211,-0.00960389521534622,-0.103406303256999,-0.0578978070359363,0.0430059766100784
"resourceful",0.0401947135738549,0.0598539297772567,-0.000504607892997166,-0.0825659285100219,-0.0551829393470679,-0.0591673632840742
"responsive",0.0312589118038922,-0.154712465146901,-0.0767266738971299,-0.0598233961599294,-0.0871805229068492,-0.0497577869768962
"restrainable",0.0327575415817637,0.135703763401931,-0.146024047654292,0.33178658021776,-0.151896262651453,-0.0496023185494307
"retaliative",0.194763365301161,0.0400172242354876,-0.0310888290031618,-0.0912980030686338,0.149397539874155,0.00519664451074743
"retiring",-0.040614498943276,0.491916996820226,-0.0385144115408539,0.424975003494276,-0.192310315500575,0.0326228080720933
"retortive",0.308619381015946,-0.0338144126307548,-0.0289961190630647,-0.102157427758869,0.309285227523482,-0.0816071673492739
"revengeful",0.121330588949269,0.00342824757454923,-0.036392230745287,-0.0406501591697303,0.0164436111063984,-0.0108909770793871
"rigorous",-0.0258022502257249,0.0657810832031611,-0.366073584350646,-0.102422577271571,0.0142882620796436,-0.0709226784226458
"risque",0.00889840423788009,0.0100413143852962,0.25260442045621,-0.128522895427879,-0.00679784912739109,-0.026784941258108
"ritualistic",0.0928774629504802,-0.0183820531381149,-0.311392462187616,0.1227117569031,0.0846126879542004,-0.00235354203626028
"rivalrous",0.27352942685458,-0.0423957996474422,-0.0361180238540846,-0.407351498320076,0.142926596971075,-0.154018089836907
"roguish",0.768296845581618,0.0336713091713088,0.208698926565971,-0.126509692204548,-0.126769972926072,0.103380979543213
